,VIX,S&P500,VBMFX,VFINX
1990-04-27,22.190000534057617,356.8800048828125,1.9790900945663452,16.583240509033203
1990-04-30,19.520000457763672,358.82000732421875,1.99394953250885,16.673017501831055
1990-05-01,18.43000030517578,360.4800109863281,1.99394953250885,16.75223731994629
1990-05-02,19.31999969482422,362.9200134277344,1.9917316436767578,16.8631534576416
1990-05-03,17.809999465942383,364.2099914550781,1.9961670637130737,16.92652702331543
1990-05-04,17.280000686645508,367.4599914550781,2.009474992752075,17.074398040771484
1990-05-07,17.649999618530273,369.8999938964844,2.009474992752075,17.19058609008789
1990-05-08,18.489999771118164,371.6400146484375,2.011692762374878,17.269807815551758
1990-05-09,18.639999389648438,372.6400146484375,2.0072567462921143,17.312053680419922
1990-05-10,18.59000015258789,373.739990234375,2.0139102935791016,17.36488151550293
1990-05-11,19.809999465942383,382.7200012207031,2.027217149734497,17.782094955444336
1990-05-14,20.139999389648438,385.8900146484375,2.03387188911438,17.929962158203125
1990-05-15,19.489999771118164,385.3999938964844,2.0316550731658936,17.903553009033203
1990-05-16,17.709999084472656,385.17999267578125,2.0294382572174072,17.892995834350586
1990-05-17,17.270000457763672,385.7099914550781,2.0294382572174072,17.919408798217773
1990-05-18,17.200000762939453,385.8999938964844,2.022782564163208,17.929962158203125
1990-05-21,16.719999313354492,389.6400146484375,2.025001049041748,18.098966598510742
1990-05-22,17.84000015258789,390.3299865722656,2.0316550731658936,18.13593292236328
1990-05-23,17.18000030517578,391.2799987792969,2.0360918045043945,18.178178787231445
1990-05-24,17.700000762939453,390.3699951171875,2.03387188911438,18.13593292236328
1990-05-25,17.31999969482422,386.3800048828125,2.027217149734497,17.951091766357422
1990-05-29,18.75,393.0799865722656,2.0316550731658936,18.262685775756836
1990-05-30,17.440000534057617,393.32000732421875,2.03387188911438,18.273252487182617
1990-05-31,17.3700008392334,393.79998779296875,2.0510764122009277,18.289094924926758
1990-06-01,17.09000015258789,395.94000244140625,2.0667152404785156,18.389434814453125
1990-06-04,18.389999389648438,400.6400146484375,2.0689492225646973,18.611265182495117
1990-06-05,18.969999313354492,399.8599853515625,2.0667152404785156,18.574277877807617
1990-06-06,17.420000076293945,398.04998779296875,2.064480781555176,18.48978042602539
1990-06-07,16.8799991607666,396.0899963378906,2.0667152404785156,18.394725799560547
1990-06-08,17.579999923706055,391.260009765625,2.0667152404785156,18.17290687561035
1990-06-11,16.34000015258789,394.6099853515625,2.064480781555176,18.326061248779297
1990-06-12,16.600000381469727,399.6700134277344,2.064480781555176,18.563735961914062
1990-06-13,17.3799991607666,398.2099914550781,2.0711851119995117,18.495065689086914
1990-06-14,17.399999618530273,396.0400085449219,2.075653314590454,18.394725799560547
1990-06-15,15.899999618530273,396.05999755859375,2.0667152404785156,18.394725799560547
1990-06-18,17.709999084472656,389.5,2.062246799468994,18.093685150146484
1990-06-19,15.229999542236328,391.2699890136719,2.062246799468994,18.17290687561035
1990-06-20,15.270000457763672,391.9599914550781,2.0577797889709473,18.204601287841797
1990-06-21,14.720000267028809,393.4599914550781,2.0600130558013916,18.273252487182617
1990-06-22,19.360000610351562,387.9599914550781,2.0600130558013916,18.019760131835938
1990-06-25,17.059999465942383,384.7799987792969,2.05554461479187,17.871868133544922
1990-06-26,16.290000915527344,384.5199890136719,2.0577797889709473,17.956832885742188
1990-06-27,16.0,387.8900146484375,2.0600130558013916,18.01523780822754
1990-06-28,16.18000030517578,390.6400146484375,2.064480781555176,18.142663955688477
1990-06-29,15.5,391.1400146484375,2.0840630531311035,18.169198989868164
1990-07-02,16.260000228881836,392.80999755859375,2.0840630531311035,18.24354362487793
1990-07-03,16.110000610351562,393.6600036621094,2.086313009262085,18.28070831298828
1990-07-05,17.25,388.82000732421875,2.086313009262085,18.057703018188477
1990-07-06,16.40999984741211,391.82000732421875,2.0773115158081055,18.19575309753418
1990-07-09,16.65999984741211,393.04998779296875,2.072810411453247,18.2541561126709
1990-07-10,16.920000076293945,389.75,2.0705583095550537,18.100183486938477
1990-07-11,16.68000030517578,394.92999267578125,2.072810411453247,18.34441375732422
1990-07-12,17.059999465942383,399.5299987792969,2.079562187194824,18.556808471679688
1990-07-13,17.09000015258789,401.5799865722656,2.0818123817443848,18.652368545532227
1990-07-16,16.75,403.4599914550781,2.0840630531311035,18.73733139038086
1990-07-17,16.65999984741211,401.8999938964844,2.086313009262085,18.662994384765625
1990-07-18,18.899999618530273,398.30999755859375,2.079562187194824,18.498395919799805
1990-07-19,18.559999465942383,399.5199890136719,2.079562187194824,18.551485061645508
1990-07-20,15.630000114440918,395.4599914550781,2.0818123817443848,18.365663528442383
1990-07-23,23.68000030517578,388.6099853515625,2.0840630531311035,18.052398681640625
1990-07-24,21.790000915527344,389.1400146484375,2.0773115158081055,18.073633193969727
1990-07-25,20.190000534057617,390.5899963378906,2.0818123817443848,18.137353897094727
1990-07-26,20.260000228881836,389.3299865722656,2.0818123817443848,18.078935623168945
1990-07-27,21.1200008392334,386.70001220703125,2.08856201171875,17.956832885742188
1990-07-30,21.15999984741211,389.1000061035156,2.0953168869018555,18.068321228027344
1990-07-31,21.110000610351562,389.8900146484375,2.110503673553467,18.105493545532227
1990-08-01,21.639999389648438,389.2200012207031,2.117305040359497,18.073633193969727
1990-08-02,20.43000030517578,384.8599853515625,2.1082355976104736,17.871864318847656
1990-08-03,28.739999771118164,377.6700134277344,2.103701591491699,17.542686462402344
1990-08-06,35.90999984741211,366.510009765625,2.085566759109497,17.022350311279297
1990-08-07,32.75,367.1099853515625,2.078766345977783,17.04889678955078
1990-08-08,28.270000457763672,370.9800109863281,2.0764992237091064,17.229421615600586
1990-08-09,24.389999389648438,372.80999755859375,2.0832996368408203,17.314382553100586
1990-08-10,25.75,368.07000732421875,2.0810341835021973,17.096683502197266
1990-08-13,25.739999771118164,371.8299865722656,2.0810341835021973,17.26658821105957
1990-08-14,24.18000030517578,372.489990234375,2.0832996368408203,17.298437118530273
1990-08-15,23.309999465942383,373.25,2.085566759109497,17.33561897277832
1990-08-16,27.15999984741211,364.9100036621094,2.0742342472076416,16.94801139831543
1990-08-17,27.530000686645508,359.8999938964844,2.071967124938965,16.714391708374023
1990-08-20,26.459999084472656,360.7200012207031,2.071967124938965,16.751564025878906
1990-08-21,28.899999618530273,353.4599914550781,2.067431926727295,16.41706657409668
1990-08-22,30.549999237060547,347.6400146484375,2.0628983974456787,16.151586532592773
1990-08-23,36.470001220703125,337.2200012207031,2.053831100463867,15.663105010986328
1990-08-24,33.93000030517578,342.1099853515625,2.0492966175079346,15.891420364379883
1990-08-27,29.6299991607666,353.1499938964844,2.0628983974456787,16.401138305664062
1990-08-28,29.1200008392334,353.1700134277344,2.060629367828369,16.40644645690918
1990-08-29,27.3799991607666,356.3299865722656,2.067431926727295,16.549808502197266
1990-08-30,29.889999389648438,350.30999755859375,2.067431926727295,16.268400192260742
1990-08-31,29.899999618530273,354.6499938964844,2.085016965866089,16.47015953063965
1990-09-04,29.579999923706055,355.32000732421875,2.0804479122161865,16.502017974853516
1990-09-05,28.520000457763672,356.75,2.085016965866089,16.565731048583984
1990-09-06,30.190000534057617,352.45001220703125,2.0873022079467773,16.36927604675293
1990-09-07,28.729999542236328,355.69000244140625,2.089586019515991,16.517946243286133
1990-09-10,29.34000015258789,353.9100036621094,2.0873022079467773,16.438302993774414
1990-09-11,28.3799991607666,353.32000732421875,2.0873022079467773,16.411752700805664
1990-09-12,28.1200008392334,354.9700012207031,2.0873022079467773,16.4860897064209
1990-09-13,29.329999923706055,350.69000244140625,2.089586019515991,16.28432846069336
1990-09-14,30.559999465942383,348.70001220703125,2.085016965866089,16.19405746459961
1990-09-17,29.549999237060547,349.760009765625,2.082733631134033,16.241851806640625
1990-09-18,28.81999969482422,350.8699951171875,2.082733631134033,16.294946670532227
1990-09-19,27.8799991607666,348.6700134277344,2.082733631134033,16.18874740600586
1990-09-20,28.65999984741211,343.1099853515625,2.082733631134033,15.933903694152832
1990-09-21,30.040000915527344,342.92999267578125,2.0758795738220215,15.928581237792969
1990-09-24,30.559999465942383,335.6700134277344,2.069031000137329,15.588775634765625
1990-09-25,28.809999465942383,339.75,2.0713133811950684,15.779913902282715
1990-09-26,28.190000534057617,336.2300109863281,2.0713133811950684,15.71047306060791
1990-09-27,28.670000076293945,331.7900085449219,2.0781664848327637,15.405997276306152
1990-09-28,29.110000610351562,337.3900146484375,2.1002495288848877,15.662406921386719
1990-10-01,28.059999465942383,347.29998779296875,2.109449625015259,16.127138137817383
1990-10-02,27.280000686645508,347.6000061035156,2.1117513179779053,16.143165588378906
1990-10-03,27.899999618530273,343.6199951171875,2.114051342010498,15.95620059967041
1990-10-04,27.510000228881836,345.04998779296875,2.116349458694458,16.020301818847656
1990-10-05,27.850000381469727,343.75,2.116349458694458,15.961544036865234
1990-10-08,28.040000915527344,345.92999267578125,2.116349458694458,16.068384170532227
1990-10-09,30.709999084472656,336.7099914550781,2.102551221847534,15.630358695983887
1990-10-10,31.190000534057617,331.5199890136719,2.095646858215332,15.395301818847656
1990-10-11,33.97999954223633,326.0799865722656,2.091045618057251,15.138897895812988
1990-10-12,31.940000534057617,331.1199951171875,2.097949504852295,15.373934745788574
1990-10-15,31.639999389648438,334.7300109863281,2.1002495288848877,15.544873237609863
1990-10-16,31.450000762939453,329.9800109863281,2.102551221847534,15.325859069824219
1990-10-17,31.3700008392334,329.82000732421875,2.1048519611358643,15.315178871154785
1990-10-18,29.600000381469727,337.5299987792969,2.109449625015259,15.673074722290039
1990-10-19,27.860000610351562,344.9800109863281,2.116349458694458,16.014965057373047
1990-10-22,27.270000457763672,347.5400085449219,2.114051342010498,16.13248062133789
1990-10-23,27.56999969482422,344.8999938964844,2.114051342010498,16.014965057373047
1990-10-24,28.280000686645508,345.1700134277344,2.114051342010498,16.025636672973633
1990-10-25,29.040000915527344,342.510009765625,2.1186516284942627,15.90278148651123
1990-10-26,30.75,336.57000732421875,2.116349458694458,15.625012397766113
1990-10-29,31.540000915527344,333.510009765625,2.1117513179779053,15.486111640930176
1990-10-30,30.520000457763672,336.010009765625,2.1117513179779053,15.603635787963867
1990-10-31,30.040000915527344,335.95001220703125,2.1316754817962646,15.59829330444336
1990-11-01,30.25,339.3500061035156,2.1386287212371826,15.753213882446289
1990-11-02,30.030000686645508,344.7300109863281,2.136312961578369,16.004276275634766
1990-11-05,29.850000381469727,348.20001220703125,2.143263816833496,16.164535522460938
1990-11-06,29.110000610351562,345.0,2.143263816833496,16.014965057373047
1990-11-07,30.8700008392334,338.80999755859375,2.1386287212371826,15.726500511169434
1990-11-08,30.790000915527344,340.760009765625,2.136312961578369,15.817314147949219
1990-11-09,26.959999084472656,347.7099914550781,2.145580530166626,16.137826919555664
1990-11-12,25.600000381469727,354.07000732421875,2.1502132415771484,16.431631088256836
1990-11-13,24.579999923706055,352.1099853515625,2.154846668243408,16.346158981323242
1990-11-14,22.889999389648438,355.20001220703125,2.1571643352508545,16.485048294067383
1990-11-15,22.56999969482422,351.4700012207031,2.154846668243408,16.314119338989258
1990-11-16,21.34000015258789,351.69000244140625,2.1618001461029053,16.324785232543945
1990-11-19,20.950000762939453,354.1600036621094,2.1571643352508545,16.43697166442871
1990-11-20,20.09000015258789,349.70001220703125,2.159480094909668,16.233976364135742
1990-11-21,21.09000015258789,350.5199890136719,2.164116144180298,16.2713680267334
1990-11-23,20.979999542236328,349.5,2.164116144180298,16.22329330444336
1990-11-26,22.760000228881836,351.17999267578125,2.164116144180298,16.303415298461914
1990-11-27,22.860000610351562,353.0799865722656,2.164116144180298,16.388896942138672
1990-11-28,22.959999084472656,352.9200134277344,2.1618001461029053,16.383548736572266
1990-11-29,23.90999984741211,351.2300109863281,2.159480094909668,16.303415298461914
1990-11-30,22.15999984741211,357.6700134277344,2.179314374923706,16.60257339477539
1990-12-03,22.290000915527344,360.0,2.1839821338653564,16.709407806396484
1990-12-04,22.030000686645508,362.57000732421875,2.1839821338653564,16.826929092407227
1990-12-05,20.940000534057617,366.5400085449219,2.1886470317840576,17.00855827331543
1990-12-06,22.6200008392334,365.6199951171875,2.186314582824707,16.97116470336914
1990-12-07,22.59000015258789,364.1700134277344,2.200314521789551,16.901714324951172
1990-12-10,23.579999923706055,365.5,2.2073147296905518,16.960477828979492
1990-12-11,23.75,362.9200134277344,2.2096478939056396,16.84295654296875
1990-12-12,21.280000686645508,367.0899963378906,2.2119805812835693,17.035261154174805
1990-12-13,23.049999237060547,366.1700134277344,2.2073147296905518,16.992523193359375
1990-12-14,23.850000381469727,363.3699951171875,2.200314521789551,16.864328384399414
1990-12-17,24.850000381469727,362.5,2.200314521789551,16.82158088684082
1990-12-18,23.110000610351562,367.0,2.204981803894043,17.029924392700195
1990-12-19,23.079999923706055,367.19000244140625,2.202648878097534,17.035261154174805
1990-12-20,23.1299991607666,367.1000061035156,2.1979823112487793,17.029924392700195
1990-12-21,22.65999984741211,368.9100036621094,2.193314552307129,17.115379333496094
1990-12-24,24.030000686645508,367.1300048828125,2.186314582824707,17.035261154174805
1990-12-26,24.18000030517578,368.2099914550781,2.190981149673462,17.083343505859375
1990-12-27,24.809999465942383,365.3699951171875,2.193314552307129,16.952348709106445
1990-12-28,25.049999237060547,365.9599914550781,2.190981149673462,16.979637145996094
1990-12-31,26.3799991607666,367.6300048828125,2.2111899852752686,17.05059814453125
1991-01-02,26.6200008392334,363.44000244140625,2.2229387760162354,16.859556198120117
1991-01-03,27.93000030517578,358.3999938964844,2.22763729095459,16.624868392944336
1991-01-04,27.190000534057617,357.510009765625,2.220590114593506,16.586666107177734
1991-01-07,28.950000762939453,351.3900146484375,2.2088418006896973,16.302854537963867
1991-01-08,30.3799991607666,350.7900085449219,2.2064900398254395,16.27556800842285
1991-01-09,33.29999923706055,347.0199890136719,2.1994411945343018,16.100908279418945
1991-01-10,31.329999923706055,350.3999938964844,2.2041397094726562,16.253738403320312
1991-01-11,32.630001068115234,351.19000244140625,2.2041397094726562,16.291948318481445
1991-01-14,36.20000076293945,348.2200012207031,2.1994411945343018,16.155487060546875
1991-01-15,36.15999984741211,349.6099853515625,2.1994411945343018,16.215532302856445
1991-01-16,33.20000076293945,352.3500061035156,2.1994411945343018,16.346521377563477
1991-01-17,27.450000762939453,365.5,2.2158896923065186,16.957805633544922
1991-01-18,25.389999389648438,370.2799987792969,2.220590114593506,17.170665740966797
1991-01-21,24.329999923706055,368.9800109863281,2.2158896923065186,17.11608123779297
1991-01-22,24.899999618530273,365.9200134277344,2.2158896923065186,16.974178314208984
1991-01-23,23.920000076293945,368.04998779296875,2.2182397842407227,17.072423934936523
1991-01-24,22.860000610351562,373.2099914550781,2.2229387760162354,17.307111740112305
1991-01-25,22.200000762939453,374.6600036621094,2.2158896923065186,17.378074645996094
1991-01-28,23.049999237060547,374.69000244140625,2.2182397842407227,17.378074645996094
1991-01-29,23.170000076293945,374.5799865722656,2.220590114593506,17.372602462768555
1991-01-30,21.3700008392334,380.2699890136719,2.2182397842407227,17.63459014892578
1991-01-31,20.90999984741211,383.6400146484375,2.2359862327575684,17.792865753173828
1991-02-01,21.040000915527344,382.67999267578125,2.25018310546875,17.749204635620117
1991-02-04,21.860000610351562,388.8599853515625,2.254915475845337,18.033023834228516
1991-02-05,21.459999084472656,392.3299865722656,2.2572810649871826,18.19131088256836
1991-02-06,22.68000030517578,399.95001220703125,2.2572810649871826,18.546064376831055
1991-02-07,23.600000381469727,398.3399963378906,2.2572810649871826,18.469654083251953
1991-02-08,23.3799991607666,401.55999755859375,2.262014389038086,18.61701011657715
1991-02-11,22.559999465942383,412.05999755859375,2.2596487998962402,19.1027774810791
1991-02-12,22.260000228881836,408.67999267578125,2.2596487998962402,18.94995880126953
1991-02-13,20.860000610351562,412.70001220703125,2.2596487998962402,19.130064010620117
1991-02-14,21.479999542236328,407.3500061035156,2.2596487998962402,18.88991928100586
1991-02-15,19.56999969482422,412.8399963378906,2.2596487998962402,19.14098358154297
1991-02-19,19.84000015258789,413.239990234375,2.2572810649871826,19.157352447509766
1991-02-20,22.260000228881836,408.5,2.254915475845337,18.939035415649414
1991-02-21,20.780000686645508,408.30999755859375,2.25018310546875,18.928125381469727
1991-02-22,21.010000228881836,409.17999267578125,2.2478179931640625,18.971790313720703
1991-02-25,22.860000610351562,411.1199951171875,2.2478179931640625,19.059114456176758
1991-02-26,20.3799991607666,406.2099914550781,2.243084192276001,18.835336685180664
1991-02-27,21.260000228881836,411.75,2.240718126296997,19.08639907836914
1991-02-28,21.229999542236328,411.0799865722656,2.2535815238952637,19.059114456176758
1991-03-01,21.229999542236328,414.9200134277344,2.2464356422424316,19.2337646484375
1991-03-04,20.860000610351562,413.7799987792969,2.2464356422424316,19.184650421142578
1991-03-05,20.450000762939453,422.1000061035156,2.2464356422424316,19.566696166992188
1991-03-06,20.549999237060547,421.5,2.2464356422424316,19.539417266845703
1991-03-07,21.049999237060547,421.25,2.248816728591919,19.528493881225586
1991-03-08,20.809999465942383,420.239990234375,2.2464356422424316,19.48482322692871
1991-03-11,20.8799991607666,418.1300048828125,2.248816728591919,19.381132125854492
1991-03-12,18.81999969482422,414.8699951171875,2.248816728591919,19.2337646484375
1991-03-13,16.09000015258789,419.9800109863281,2.2535815238952637,19.468463897705078
1991-03-14,14.9399995803833,418.7900085449219,2.255963087081909,19.41388702392578
1991-03-15,14.899999618530273,418.8900146484375,2.2464356422424316,19.41933250427246
1991-03-18,15.789999961853027,417.239990234375,2.2416701316833496,19.342918395996094
1991-03-19,16.110000610351562,411.0799865722656,2.232144594192505,19.059114456176758
1991-03-20,16.040000915527344,412.5799865722656,2.2369072437286377,19.124616622924805
1991-03-21,16.860000610351562,411.0799865722656,2.2416701316833496,19.053661346435547
1991-03-22,16.489999771118164,412.2799987792969,2.2416701316833496,19.11369514465332
1991-03-25,16.760000228881836,414.9700012207031,2.2440521717071533,19.2337646484375
1991-03-26,16.309999465942383,422.2300109863281,2.2440521717071533,19.57215118408203
1991-03-27,16.549999237060547,421.1700134277344,2.248816728591919,19.522689819335938
1991-03-28,16.8799991607666,421.0299987792969,2.26920747756958,19.517194747924805
1991-04-01,17.420000076293945,416.739990234375,2.266808271408081,19.319334030151367
1991-04-02,17.399999618530273,425.9700012207031,2.26920747756958,19.742528915405273
1991-04-03,17.610000610351562,425.3800048828125,2.26920747756958,19.715055465698242
1991-04-04,18.010000228881836,426.5,2.276404619216919,19.7700138092041
1991-04-05,17.6299991607666,421.54998779296875,2.276404619216919,19.539180755615234
1991-04-08,17.40999984741211,425.2699890136719,2.278801441192627,19.709562301635742
1991-04-09,20.1200008392334,419.57000732421875,2.2740049362182617,19.445743560791016
1991-04-10,19.729999542236328,419.1099853515625,2.266808271408081,19.423757553100586
1991-04-11,17.239999771118164,424.1499938964844,2.266808271408081,19.660097122192383
1991-04-12,18.450000762939453,427.260009765625,2.276404619216919,19.802997589111328
1991-04-15,16.5,428.2300109863281,2.2812013626098633,19.846973419189453
1991-04-16,15.819999694824219,435.4599914550781,2.278801441192627,20.182249069213867
1991-04-17,15.470000267028809,438.6499938964844,2.2812013626098633,20.330638885498047
1991-04-18,16.260000228881836,436.4200134277344,2.2740049362182617,20.22621726989746
1991-04-19,15.680000305175781,431.6499938964844,2.26920747756958,20.006362915039062
1991-04-22,16.780000686645508,428.0299987792969,2.2620131969451904,19.835975646972656
1991-04-23,17.020000457763672,428.94000244140625,2.264409065246582,19.874448776245117
1991-04-24,16.719999313354492,430.0899963378906,2.2716052532196045,19.929410934448242
1991-04-25,17.149999618530273,426.1700134277344,2.2716052532196045,19.748027801513672
1991-04-26,17.270000457763672,425.95001220703125,2.2716052532196045,19.737041473388672
1991-04-29,18.270000457763672,420.010009765625,2.2716052532196045,19.46773910522461
1991-04-30,18.239999771118164,422.0299987792969,2.2918946743011475,19.555679321289062
1991-05-01,17.770000457763672,427.5899963378906,2.2943060398101807,19.813997268676758
1991-05-02,17.520000457763672,427.8599853515625,2.299135208129883,19.824989318847656
1991-05-03,17.239999771118164,428.2300109863281,2.2918946743011475,19.84147834777832
1991-05-06,17.920000076293945,427.70001220703125,2.289477825164795,19.819486618041992
1991-05-07,17.459999084472656,424.80999755859375,2.2918946743011475,19.687576293945312
1991-05-08,17.780000686645508,426.1499938964844,2.2918946743011475,19.748027801513672
1991-05-09,17.170000076293945,431.69000244140625,2.2918946743011475,20.006362915039062
1991-05-10,17.540000915527344,423.29998779296875,2.2822322845458984,19.616119384765625
1991-05-13,17.65999984741211,424.57000732421875,2.2870631217956543,19.67658805847168
1991-05-14,18.0,418.82000732421875,2.279815912246704,19.407270431518555
1991-05-15,18.3799991607666,415.42999267578125,2.2822322845458984,19.253376007080078
1991-05-16,17.239999771118164,419.5899963378906,2.284647226333618,19.253376007080078
1991-05-17,16.639999389648438,420.0299987792969,2.2870631217956543,19.462228775024414
1991-05-20,17.100000381469727,420.0,2.284647226333618,19.45673942565918
1991-05-21,16.06999969482422,423.510009765625,2.289477825164795,19.621612548828125
1991-05-22,16.15999984741211,424.4700012207031,2.289477825164795,19.665590286254883
1991-05-23,16.110000610351562,423.1000061035156,2.2870631217956543,19.605127334594727
1991-05-24,15.229999542236328,426.05999755859375,2.2870631217956543,19.742528915405273
1991-05-28,15.670000076293945,431.2200012207031,2.289477825164795,19.978885650634766
1991-05-29,15.899999618530273,432.19000244140625,2.2918946743011475,20.02284812927246
