,VIX,S&P500,VBMFX,VFINX
2020-08-10,22.1299991607666,6895.58984375,11.701314926147461,309.32666015625
2020-08-11,24.030000686645508,6840.669921875,11.671463966369629,306.8666076660156
2020-08-12,22.280000686645508,6937.43994140625,11.64161491394043,311.1990661621094
2020-08-13,22.1299991607666,6924.9599609375,11.611763954162598,310.6413269042969
2020-08-14,22.049999237060547,6924.27978515625,11.601814270019531,310.6014709472656
2020-08-17,21.350000381469727,6943.22021484375,11.601814270019531,311.4580383300781
2020-08-18,21.510000228881836,6960.2998046875,11.611763954162598,312.2149658203125
2020-08-19,22.540000915527344,6930.7998046875,11.601814270019531,310.89031982421875
2020-08-20,22.719999313354492,6952.919921875,11.62171459197998,311.88629150390625
2020-08-21,22.540000915527344,6977.27001953125,11.631664276123047,312.9718933105469
2020-08-24,22.3700008392334,7048.169921875,11.62171459197998,316.1490173339844
2020-08-25,22.030000686645508,7073.60009765625,11.601814270019531,317.29437255859375
2020-08-26,23.270000457763672,7145.77001953125,11.591863632202148,320.53125
2020-08-27,24.469999313354492,7158.18017578125,11.552063941955566,321.0890197753906
2020-08-28,22.959999084472656,7207.10009765625,11.552063941955566,323.2801208496094
2020-08-31,26.40999984741211,7192.10986328125,11.591933250427246,323.2801208496094
2020-09-01,26.1200008392334,7246.3701171875,11.63180160522461,325.03302001953125
2020-09-02,26.56999969482422,7358.490234375,11.65173625946045,330.0626525878906
2020-09-03,33.599998474121094,7101.3798828125,11.661704063415527,318.5293884277344
2020-09-04,30.75,7043.6201171875,11.61186695098877,315.93988037109375
2020-09-08,31.459999084472656,6848.419921875,11.621834754943848,307.1753845214844
2020-09-09,28.809999465942383,6986.759765625,11.601900100708008,313.3802185058594
2020-09-10,29.709999084472656,6864.22998046875,11.61186695098877,307.88250732421875
2020-09-11,26.8700008392334,6868.22021484375,11.621834754943848,308.0617980957031
2020-09-14,25.850000381469727,6957.91015625,11.621834754943848,312.0755310058594
2020-09-15,25.59000015258789,6994.330078125,11.61186695098877,313.7188415527344
2020-09-16,26.040000915527344,6962.2900390625,11.61186695098877,312.27471923828125
2020-09-17,26.459999084472656,6903.81982421875,11.621834754943848,309.65533447265625
2020-09-18,25.829999923706055,6826.72021484375,11.61186695098877,306.1893615722656
2020-09-21,27.780000686645508,6748.080078125,11.61186695098877,302.6636657714844
2020-09-22,26.860000610351562,6819.080078125,11.61186695098877,305.84075927734375
2020-09-23,28.579999923706055,6657.81982421875,11.61186695098877,298.6100769042969
2020-09-24,28.510000228881836,6678.0400390625,11.601900100708008,299.51641845703125
2020-09-25,26.3799991607666,6784.9501953125,11.601900100708008,304.3070068359375
2020-09-28,26.190000534057617,6894.27001953125,11.591933250427246,309.2300109863281
2020-09-29,26.270000457763672,6861.9599609375,11.601900100708008,307.7799987792969
2020-09-30,26.3700008392334,6918.830078125,11.60090160369873,310.3299865722656
